Image.Name;Site;Location_season;Trigger;Day;Month;Year;Date;Time;Temp_F;Temp_C;Serial #;Species;Comment
2014-11-04 10-54-59 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;4;11;2014;04/11/2014;10:54:59;35;2;S750HG03177873;;
2014-11-04 13-00-00 T.JPG;Valdres;Box1Spring2015;T;4;11;2014;04/11/2014;13:00:00;35;2;S750HG03177873;;
2014-11-05 01-00-00 T.JPG;Valdres;Box1Spring2015;T;5;11;2014;05/11/2014;01:00:00;33;1;S750HG03177873;;
2014-11-05 13-00-00 T.JPG;Valdres;Box1Spring2015;T;5;11;2014;05/11/2014;13:00:00;33;1;S750HG03177873;;
2014-11-05 19-50-11 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;5;11;2014;05/11/2014;19:50:11;33;1;S750HG03177873;M;
2014-11-05 19-50-11 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;5;11;2014;05/11/2014;19:50:11;33;1;S750HG03177873;;
2014-11-06 01-00-00 T.JPG;Valdres;Box1Spring2015;T;6;11;2014;06/11/2014;01:00:00;32;0;S750HG03177873;;
2014-11-06 02-26-59 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;6;11;2014;06/11/2014;02:26:59;32;0;S750HG03177873;R;V
2014-11-06 02-26-59 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;6;11;2014;06/11/2014;02:26:59;32;0;S750HG03177873;;
2014-11-06 13-00-00 T.JPG;Valdres;Box1Spring2015;T;6;11;2014;06/11/2014;13:00:00;32;0;S750HG03177873;;
2014-11-06 19-54-16 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;6;11;2014;06/11/2014;19:54:16;30;-1;S750HG03177873;R;W
2014-11-06 19-54-16 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;6;11;2014;06/11/2014;19:54:16;30;-1;S750HG03177873;;
2014-11-07 01-00-00 T.JPG;Valdres;Box1Spring2015;T;7;11;2014;07/11/2014;01:00:00;29;-2;S750HG03177873;;
2014-11-07 13-00-00 T.JPG;Valdres;Box1Spring2015;T;7;11;2014;07/11/2014;13:00:00;29;-2;S750HG03177873;;
2014-11-08 01-00-00 T.JPG;Valdres;Box1Spring2015;T;8;11;2014;08/11/2014;01:00:00;30;-1;S750HG03177873;;
2014-11-08 13-00-00 T.JPG;Valdres;Box1Spring2015;T;8;11;2014;08/11/2014;13:00:00;31;-1;S750HG03177873;;
2014-11-08 19-30-45 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;8;11;2014;08/11/2014;19:30:45;32;0;S750HG03177873;M;
2014-11-08 19-30-45 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;8;11;2014;08/11/2014;19:30:45;32;0;S750HG03177873;;
2014-11-08 20-20-02 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;8;11;2014;08/11/2014;20:20:02;32;0;S750HG03177873;S;
2014-11-08 20-20-02 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;8;11;2014;08/11/2014;20:20:02;32;0;S750HG03177873;;
2014-11-09 01-00-00 T.JPG;Valdres;Box1Spring2015;T;9;11;2014;09/11/2014;01:00:00;33;1;S750HG03177873;;
2014-11-09 06-23-48 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;9;11;2014;09/11/2014;06:23:48;33;1;S750HG03177873;R;W
2014-11-09 06-23-48 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;9;11;2014;09/11/2014;06:23:48;33;1;S750HG03177873;;
2014-11-09 13-00-00 T.JPG;Valdres;Box1Spring2015;T;9;11;2014;09/11/2014;13:00:00;33;1;S750HG03177873;;
2014-11-10 01-00-00 T.JPG;Valdres;Box1Spring2015;T;10;11;2014;10/11/2014;01:00:00;34;1;S750HG03177873;;
2014-11-10 13-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;10;11;2014;10/11/2014;13:00:00;34;1;S750HG03177873;;
2014-11-10 13-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;10;11;2014;10/11/2014;13:00:00;34;1;S750HG03177873;;
2014-11-10 13-00-00 T.JPG;Valdres;Box1Spring2015;T;10;11;2014;10/11/2014;13:00:00;34;1;S750HG03177873;;
2014-11-10 17-42-50 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;10;11;2014;10/11/2014;17:42:50;34;1;S750HG03177873;DS;
2014-11-10 17-42-50 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;10;11;2014;10/11/2014;17:42:50;34;1;S750HG03177873;;
2014-11-10 18-32-29 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;10;11;2014;10/11/2014;18:32:29;34;1;S750HG03177873;M;
2014-11-10 18-32-29 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;10;11;2014;10/11/2014;18:32:29;34;1;S750HG03177873;;
2014-11-11 01-00-00 T.JPG;Valdres;Box1Spring2015;T;11;11;2014;11/11/2014;01:00:00;34;1;S750HG03177873;;
2014-11-11 07-46-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;11;11;2014;11/11/2014;07:46:00;34;1;S750HG03177873;;
2014-11-11 07-46-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;11;11;2014;11/11/2014;07:46:00;34;1;S750HG03177873;;
2014-11-11 13-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;11;11;2014;11/11/2014;13:00:00;32;0;S750HG03177873;;
2014-11-11 13-00-00 T.JPG;Valdres;Box1Spring2015;T;11;11;2014;11/11/2014;13:00:00;32;0;S750HG03177873;;
2014-11-11 13-00-01 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;11;11;2014;11/11/2014;13:00:01;32;0;S750HG03177873;;
2014-11-12 01-00-00 T.JPG;Valdres;Box1Spring2015;T;12;11;2014;12/11/2014;01:00:00;30;-1;S750HG03177873;;
2014-11-12 13-00-00 T.JPG;Valdres;Box1Spring2015;T;12;11;2014;12/11/2014;13:00:00;31;-1;S750HG03177873;;
2014-11-13 01-00-00 T.JPG;Valdres;Box1Spring2015;T;13;11;2014;13/11/2014;01:00:00;33;1;S750HG03177873;;
2014-11-13 03-08-08 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;13;11;2014;13/11/2014;03:08:08;33;1;S750HG03177873;R;W
2014-11-13 03-08-08 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;13;11;2014;13/11/2014;03:08:08;33;1;S750HG03177873;;
2014-11-13 03-16-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;13;11;2014;13/11/2014;03:16:00;33;1;S750HG03177873;;
2014-11-13 03-16-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;13;11;2014;13/11/2014;03:16:00;33;1;S750HG03177873;;
2014-11-13 13-00-00 T.JPG;Valdres;Box1Spring2015;T;13;11;2014;13/11/2014;13:00:00;33;1;S750HG03177873;;
2014-11-14 01-00-00 T.JPG;Valdres;Box1Spring2015;T;14;11;2014;14/11/2014;01:00:00;33;1;S750HG03177873;;
2014-11-14 13-00-00 T.JPG;Valdres;Box1Spring2015;T;14;11;2014;14/11/2014;13:00:00;34;1;S750HG03177873;;
2014-11-15 01-00-00 T.JPG;Valdres;Box1Spring2015;T;15;11;2014;15/11/2014;01:00:00;34;1;S750HG03177873;;
2014-11-15 13-00-00 T.JPG;Valdres;Box1Spring2015;T;15;11;2014;15/11/2014;13:00:00;34;1;S750HG03177873;;
2014-11-16 01-00-00 T.JPG;Valdres;Box1Spring2015;T;16;11;2014;16/11/2014;01:00:00;34;1;S750HG03177873;;
2014-11-16 13-00-00 T.JPG;Valdres;Box1Spring2015;T;16;11;2014;16/11/2014;13:00:00;34;1;S750HG03177873;;
2014-11-16 19-09-08 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;16;11;2014;16/11/2014;19:09:08;34;1;S750HG03177873;M;
2014-11-16 19-09-08 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;16;11;2014;16/11/2014;19:09:08;34;1;S750HG03177873;;
2014-11-17 01-00-00 T.JPG;Valdres;Box1Spring2015;T;17;11;2014;17/11/2014;01:00:00;34;1;S750HG03177873;;
2014-11-17 06-16-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;17;11;2014;17/11/2014;06:16:00;33;1;S750HG03177873;;
2014-11-17 06-16-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;17;11;2014;17/11/2014;06:16:00;33;1;S750HG03177873;;
2014-11-17 13-00-00 T.JPG;Valdres;Box1Spring2015;T;17;11;2014;17/11/2014;13:00:00;33;1;S750HG03177873;;
2014-11-18 01-00-00 T.JPG;Valdres;Box1Spring2015;T;18;11;2014;18/11/2014;01:00:00;33;1;S750HG03177873;;
2014-11-18 13-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;18;11;2014;18/11/2014;13:00:00;34;1;S750HG03177873;;
2014-11-18 13-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;18;11;2014;18/11/2014;13:00:00;34;1;S750HG03177873;;
2014-11-18 13-00-00 T.JPG;Valdres;Box1Spring2015;T;18;11;2014;18/11/2014;13:00:00;34;1;S750HG03177873;;
2014-11-19 01-00-00 T.JPG;Valdres;Box1Spring2015;T;19;11;2014;19/11/2014;01:00:00;34;1;S750HG03177873;;
2014-11-19 13-00-00 T.JPG;Valdres;Box1Spring2015;T;19;11;2014;19/11/2014;13:00:00;33;1;S750HG03177873;;
2014-11-19 17-16-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;19;11;2014;19/11/2014;17:16:00;33;1;S750HG03177873;;
2014-11-19 17-16-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;19;11;2014;19/11/2014;17:16:00;33;1;S750HG03177873;;
2014-11-19 18-04-26 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;19;11;2014;19/11/2014;18:04:26;33;1;S750HG03177873;R;V
2014-11-19 18-04-26 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;19;11;2014;19/11/2014;18:04:26;33;1;S750HG03177873;;
2014-11-19 23-30-23 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;19;11;2014;19/11/2014;23:30:23;33;1;S750HG03177873;;
2014-11-19 23-30-24 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;19;11;2014;19/11/2014;23:30:24;33;1;S750HG03177873;;
2014-11-20 01-00-00 T.JPG;Valdres;Box1Spring2015;T;20;11;2014;20/11/2014;01:00:00;33;1;S750HG03177873;;
2014-11-20 13-00-00 T.JPG;Valdres;Box1Spring2015;T;20;11;2014;20/11/2014;13:00:00;32;0;S750HG03177873;;
2014-11-20 22-16-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;20;11;2014;20/11/2014;22:16:00;32;0;S750HG03177873;;
2014-11-20 22-16-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;20;11;2014;20/11/2014;22:16:00;32;0;S750HG03177873;;
2014-11-21 01-00-00 T.JPG;Valdres;Box1Spring2015;T;21;11;2014;21/11/2014;01:00:00;31;-1;S750HG03177873;;
2014-11-21 13-00-00 T.JPG;Valdres;Box1Spring2015;T;21;11;2014;21/11/2014;13:00:00;31;-1;S750HG03177873;;
2014-11-22 01-00-00 T.JPG;Valdres;Box1Spring2015;T;22;11;2014;22/11/2014;01:00:00;29;-2;S750HG03177873;;
2014-11-22 13-00-00 T.JPG;Valdres;Box1Spring2015;T;22;11;2014;22/11/2014;13:00:00;25;-4;S750HG03177873;;
2014-11-23 01-00-00 T.JPG;Valdres;Box1Spring2015;T;23;11;2014;23/11/2014;01:00:00;28;-2;S750HG03177873;;
2014-11-23 04-20-20 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;23;11;2014;23/11/2014;04:20:20;29;-2;S750HG03177873;;
2014-11-23 04-20-20 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;23;11;2014;23/11/2014;04:20:20;29;-2;S750HG03177873;;
2014-11-23 13-00-00 T.JPG;Valdres;Box1Spring2015;T;23;11;2014;23/11/2014;13:00:00;30;-1;S750HG03177873;;
2014-11-24 01-00-00 T.JPG;Valdres;Box1Spring2015;T;24;11;2014;24/11/2014;01:00:00;31;-1;S750HG03177873;;
2014-11-24 13-00-00 T.JPG;Valdres;Box1Spring2015;T;24;11;2014;24/11/2014;13:00:00;32;0;S750HG03177873;;
2014-11-25 01-00-00 T.JPG;Valdres;Box1Spring2015;T;25;11;2014;25/11/2014;01:00:00;32;0;S750HG03177873;;
2014-11-25 13-00-00 T.JPG;Valdres;Box1Spring2015;T;25;11;2014;25/11/2014;13:00:00;32;0;S750HG03177873;;
2014-11-25 17-19-31 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;25;11;2014;25/11/2014;17:19:31;32;0;S750HG03177873;R;V
2014-11-25 17-19-32 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;25;11;2014;25/11/2014;17:19:32;32;0;S750HG03177873;;
2014-11-25 22-46-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;25;11;2014;25/11/2014;22:46:00;32;0;S750HG03177873;;
2014-11-25 22-46-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;25;11;2014;25/11/2014;22:46:00;32;0;S750HG03177873;;
2014-11-26 01-00-00 T.JPG;Valdres;Box1Spring2015;T;26;11;2014;26/11/2014;01:00:00;30;-1;S750HG03177873;;
2014-11-26 11-46-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;26;11;2014;26/11/2014;11:46:00;25;-4;S750HG03177873;;
2014-11-26 11-46-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;26;11;2014;26/11/2014;11:46:00;25;-4;S750HG03177873;;
2014-11-26 13-00-00 T.JPG;Valdres;Box1Spring2015;T;26;11;2014;26/11/2014;13:00:00;25;-4;S750HG03177873;;
2014-11-26 13-00-01 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;26;11;2014;26/11/2014;13:00:01;25;-4;S750HG03177873;;
2014-11-26 13-00-01 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;26;11;2014;26/11/2014;13:00:01;25;-4;S750HG03177873;;
2014-11-27 01-00-00 T.JPG;Valdres;Box1Spring2015;T;27;11;2014;27/11/2014;01:00:00;27;-3;S750HG03177873;;
2014-11-27 07-50-17 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;27;11;2014;27/11/2014;07:50:17;28;-2;S750HG03177873;DS;
2014-11-27 07-50-17 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;27;11;2014;27/11/2014;07:50:17;28;-2;S750HG03177873;;
2014-11-27 13-00-00 T.JPG;Valdres;Box1Spring2015;T;27;11;2014;27/11/2014;13:00:00;30;-1;S750HG03177873;;
2014-11-28 01-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;28;11;2014;28/11/2014;01:00:00;30;-1;S750HG03177873;;
2014-11-28 01-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;28;11;2014;28/11/2014;01:00:00;30;-1;S750HG03177873;;
2014-11-28 01-00-00 T.JPG;Valdres;Box1Spring2015;T;28;11;2014;28/11/2014;01:00:00;30;-1;S750HG03177873;;
2014-11-28 13-00-00 T.JPG;Valdres;Box1Spring2015;T;28;11;2014;28/11/2014;13:00:00;31;-1;S750HG03177873;;
2014-11-28 20-09-31 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;28;11;2014;28/11/2014;20:09:31;31;-1;S750HG03177873;;
2014-11-28 20-09-31 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;28;11;2014;28/11/2014;20:09:31;31;-1;S750HG03177873;;
2014-11-29 01-00-00 T.JPG;Valdres;Box1Spring2015;T;29;11;2014;29/11/2014;01:00:00;30;-1;S750HG03177873;;
2014-11-29 09-21-46 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;29;11;2014;29/11/2014;09:21:46;30;-1;S750HG03177873;;
2014-11-29 09-21-47 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;29;11;2014;29/11/2014;09:21:47;30;-1;S750HG03177873;;
2014-11-29 13-00-00 T.JPG;Valdres;Box1Spring2015;T;29;11;2014;29/11/2014;13:00:00;30;-1;S750HG03177873;;
2014-11-30 01-00-00 T.JPG;Valdres;Box1Spring2015;T;30;11;2014;30/11/2014;01:00:00;30;-1;S750HG03177873;;
2014-11-30 13-00-00 T.JPG;Valdres;Box1Spring2015;T;30;11;2014;30/11/2014;13:00:00;31;-1;S750HG03177873;;
2014-12-01 01-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;1;12;2014;01/12/2014;01:00:00;31;-1;S750HG03177873;;
2014-12-01 01-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;1;12;2014;01/12/2014;01:00:00;31;-1;S750HG03177873;;
2014-12-01 01-00-00 T.JPG;Valdres;Box1Spring2015;T;1;12;2014;01/12/2014;01:00:00;31;-1;S750HG03177873;;
2014-12-01 13-00-00 T.JPG;Valdres;Box1Spring2015;T;1;12;2014;01/12/2014;13:00:00;31;-1;S750HG03177873;;
2014-12-02 00-46-31 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;2;12;2014;02/12/2014;00:46:31;31;-1;S750HG03177873;R;V
2014-12-02 00-46-31 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;2;12;2014;02/12/2014;00:46:31;31;-1;S750HG03177873;;
2014-12-02 01-00-00 T.JPG;Valdres;Box1Spring2015;T;2;12;2014;02/12/2014;01:00:00;31;-1;S750HG03177873;;
2014-12-02 13-00-00 T.JPG;Valdres;Box1Spring2015;T;2;12;2014;02/12/2014;13:00:00;31;-1;S750HG03177873;;
2014-12-02 20-59-54 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;2;12;2014;02/12/2014;20:59:54;30;-1;S750HG03177873;;
2014-12-02 20-59-54 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;2;12;2014;02/12/2014;20:59:54;30;-1;S750HG03177873;;
2014-12-03 01-00-00 T.JPG;Valdres;Box1Spring2015;T;3;12;2014;03/12/2014;01:00:00;30;-1;S750HG03177873;;
2014-12-03 03-54-10 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;3;12;2014;03/12/2014;03:54:10;30;-1;S750HG03177873;S;
2014-12-03 03-54-10 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;3;12;2014;03/12/2014;03:54:10;30;-1;S750HG03177873;;
2014-12-03 13-00-00 T.JPG;Valdres;Box1Spring2015;T;3;12;2014;03/12/2014;13:00:00;31;-1;S750HG03177873;;
2014-12-04 01-00-00 T.JPG;Valdres;Box1Spring2015;T;4;12;2014;04/12/2014;01:00:00;32;0;S750HG03177873;;
2014-12-04 13-00-00 T.JPG;Valdres;Box1Spring2015;T;4;12;2014;04/12/2014;13:00:00;32;0;S750HG03177873;;
2014-12-05 01-00-00 T.JPG;Valdres;Box1Spring2015;T;5;12;2014;05/12/2014;01:00:00;31;-1;S750HG03177873;;
2014-12-05 13-00-00 T.JPG;Valdres;Box1Spring2015;T;5;12;2014;05/12/2014;13:00:00;32;0;S750HG03177873;;
2014-12-06 01-00-00 T.JPG;Valdres;Box1Spring2015;T;6;12;2014;06/12/2014;01:00:00;31;-1;S750HG03177873;;
2014-12-06 13-00-00 T.JPG;Valdres;Box1Spring2015;T;6;12;2014;06/12/2014;13:00:00;29;-2;S750HG03177873;;
2014-12-07 01-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;7;12;2014;07/12/2014;01:00:00;29;-2;S750HG03177873;;
2014-12-07 01-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;7;12;2014;07/12/2014;01:00:00;29;-2;S750HG03177873;;
2014-12-07 01-00-00 T.JPG;Valdres;Box1Spring2015;T;7;12;2014;07/12/2014;01:00:00;29;-2;S750HG03177873;;
2014-12-07 13-00-00 T.JPG;Valdres;Box1Spring2015;T;7;12;2014;07/12/2014;13:00:00;30;-1;S750HG03177873;;
2014-12-08 01-00-00 T.JPG;Valdres;Box1Spring2015;T;8;12;2014;08/12/2014;01:00:00;30;-1;S750HG03177873;;
2014-12-08 13-00-00 T.JPG;Valdres;Box1Spring2015;T;8;12;2014;08/12/2014;13:00:00;28;-2;S750HG03177873;;
2014-12-08 21-49-05 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;8;12;2014;08/12/2014;21:49:05;29;-2;S750HG03177873;;
2014-12-08 21-49-05 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;8;12;2014;08/12/2014;21:49:05;29;-2;S750HG03177873;;
2014-12-09 01-00-00 T.JPG;Valdres;Box1Spring2015;T;9;12;2014;09/12/2014;01:00:00;29;-2;S750HG03177873;;
2014-12-09 13-00-00 T.JPG;Valdres;Box1Spring2015;T;9;12;2014;09/12/2014;13:00:00;29;-2;S750HG03177873;;
2014-12-09 18-56-18 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;9;12;2014;09/12/2014;18:56:18;30;-1;S750HG03177873;R;V
2014-12-09 18-56-19 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;9;12;2014;09/12/2014;18:56:19;30;-1;S750HG03177873;;
2014-12-10 01-00-00 T.JPG;Valdres;Box1Spring2015;T;10;12;2014;10/12/2014;01:00:00;30;-1;S750HG03177873;;
2014-12-10 13-00-00 T.JPG;Valdres;Box1Spring2015;T;10;12;2014;10/12/2014;13:00:00;30;-1;S750HG03177873;;
2014-12-11 01-00-00 T.JPG;Valdres;Box1Spring2015;T;11;12;2014;11/12/2014;01:00:00;30;-1;S750HG03177873;;
2014-12-11 13-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;11;12;2014;11/12/2014;13:00:00;29;-2;S750HG03177873;;
2014-12-11 13-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;11;12;2014;11/12/2014;13:00:00;29;-2;S750HG03177873;;
2014-12-11 13-00-00 T.JPG;Valdres;Box1Spring2015;T;11;12;2014;11/12/2014;13:00:00;29;-2;S750HG03177873;;
2014-12-12 01-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;12;12;2014;12/12/2014;01:00:00;29;-2;S750HG03177873;;
2014-12-12 01-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;12;12;2014;12/12/2014;01:00:00;29;-2;S750HG03177873;;
2014-12-12 01-00-00 T.JPG;Valdres;Box1Spring2015;T;12;12;2014;12/12/2014;01:00:00;29;-2;S750HG03177873;;
2014-12-12 13-00-00 T.JPG;Valdres;Box1Spring2015;T;12;12;2014;12/12/2014;13:00:00;28;-2;S750HG03177873;;
2014-12-13 01-00-00 T.JPG;Valdres;Box1Spring2015;T;13;12;2014;13/12/2014;01:00:00;24;-4;S750HG03177873;;
2014-12-13 13-00-00 T.JPG;Valdres;Box1Spring2015;T;13;12;2014;13/12/2014;13:00:00;28;-2;S750HG03177873;;
2014-12-13 16-44-46 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;13;12;2014;13/12/2014;16:44:46;28;-2;S750HG03177873;S;
2014-12-13 16-44-47 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;13;12;2014;13/12/2014;16:44:47;28;-2;S750HG03177873;;
2014-12-14 01-00-00 T.JPG;Valdres;Box1Spring2015;T;14;12;2014;14/12/2014;01:00:00;28;-2;S750HG03177873;;
2014-12-14 04-49-36 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;14;12;2014;14/12/2014;04:49:36;27;-3;S750HG03177873;R;V
2014-12-14 04-49-36 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;14;12;2014;14/12/2014;04:49:36;27;-3;S750HG03177873;;
2014-12-14 13-00-00 T.JPG;Valdres;Box1Spring2015;T;14;12;2014;14/12/2014;13:00:00;28;-2;S750HG03177873;;
2014-12-15 01-00-00 T.JPG;Valdres;Box1Spring2015;T;15;12;2014;15/12/2014;01:00:00;31;-1;S750HG03177873;;
2014-12-15 13-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;15;12;2014;15/12/2014;13:00:00;30;-1;S750HG03177873;;
2014-12-15 13-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;15;12;2014;15/12/2014;13:00:00;30;-1;S750HG03177873;;
2014-12-15 13-00-00 T.JPG;Valdres;Box1Spring2015;T;15;12;2014;15/12/2014;13:00:00;30;-1;S750HG03177873;;
2014-12-16 01-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;16;12;2014;16/12/2014;01:00:00;28;-2;S750HG03177873;;
2014-12-16 01-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;16;12;2014;16/12/2014;01:00:00;28;-2;S750HG03177873;;
2014-12-16 01-00-00 T.JPG;Valdres;Box1Spring2015;T;16;12;2014;16/12/2014;01:00:00;28;-2;S750HG03177873;;
2014-12-16 13-00-00 T.JPG;Valdres;Box1Spring2015;T;16;12;2014;16/12/2014;13:00:00;28;-2;S750HG03177873;;
2014-12-16 16-16-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;16;12;2014;16/12/2014;16:16:00;28;-2;S750HG03177873;;
2014-12-16 16-16-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;16;12;2014;16/12/2014;16:16:00;28;-2;S750HG03177873;;
2014-12-17 01-00-00 T.JPG;Valdres;Box1Spring2015;T;17;12;2014;17/12/2014;01:00:00;23;-5;S750HG03177873;;
2014-12-17 13-00-00 T.JPG;Valdres;Box1Spring2015;T;17;12;2014;17/12/2014;13:00:00;22;-6;S750HG03177873;;
2014-12-18 01-00-00 T.JPG;Valdres;Box1Spring2015;T;18;12;2014;18/12/2014;01:00:00;28;-2;S750HG03177873;;
2014-12-18 12-59-43 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;18;12;2014;18/12/2014;12:59:43;24;-4;S750HG03177873;;
2014-12-18 12-59-43 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;18;12;2014;18/12/2014;12:59:43;24;-4;S750HG03177873;;
2014-12-18 13-00-00 T.JPG;Valdres;Box1Spring2015;T;18;12;2014;18/12/2014;13:00:00;24;-4;S750HG03177873;;
2014-12-19 01-00-00 T.JPG;Valdres;Box1Spring2015;T;19;12;2014;19/12/2014;01:00:00;25;-4;S750HG03177873;;
2014-12-19 13-00-00 T.JPG;Valdres;Box1Spring2015;T;19;12;2014;19/12/2014;13:00:00;28;-2;S750HG03177873;;
2014-12-20 01-00-00 T.JPG;Valdres;Box1Spring2015;T;20;12;2014;20/12/2014;01:00:00;28;-2;S750HG03177873;;
2014-12-20 13-00-00 T.JPG;Valdres;Box1Spring2015;T;20;12;2014;20/12/2014;13:00:00;28;-2;S750HG03177873;;
2014-12-21 01-00-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;21;12;2014;21/12/2014;01:00:00;28;-2;S750HG03177873;;
2014-12-21 01-00-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;21;12;2014;21/12/2014;01:00:00;28;-2;S750HG03177873;;
2014-12-21 01-00-00 T.JPG;Valdres;Box1Spring2015;T;21;12;2014;21/12/2014;01:00:00;28;-2;S750HG03177873;;
2014-12-21 13-00-00 T.JPG;Valdres;Box1Spring2015;T;21;12;2014;21/12/2014;13:00:00;28;-2;S750HG03177873;;
2014-12-21 15-46-00 M 1_2.JPG;Valdres;Box1Spring2015;M 1/2;21;12;2014;21/12/2014;15:46:00;29;-2;S750HG03177873;;
2014-12-21 15-46-00 M 2_2.JPG;Valdres;Box1Spring2015;M 2/2;21;12;2014;21/12/2014;15:46:00;29;-2;S750HG03177873;;
2014-12-22 01-00-00 T.JPG;Valdres;Box1Spring2015;T;22;12;2014;22/12/2014;01:00:00;29;-2;S750HG03177873;;
